Naam gemeente (#6);inwonersaantal;;Naam gemeente (#6);GAS-reglement - milieugerelateerde overlast ;Klasse 1-inrichtingen ;Klasse 2-inrichtingen ;Klasse 3-inrichtingen;Geschat aantal niet-vergunde inrichtingen ;Bestuurlijke maatregelen - burgemeester;ZONDER dwangsom;tijdig uitgevoerd;MET dwangsom;tijdig uitgevoerd;Veiligheidsmaatregelen - burgemeester;tijdig uitgevoerd;Toezichthouders gemeenten;;VTE toezichthouders;VTE administratieve/juridische ondersteuning ;Totaal aantal klachten (schriftelijk en mondeling);milieubeheer;lucht;water;bodem;geluid;vergunningen;mest;afval;andere;Totaal aantal milieuhandhavingscontroles;navolgende milieuhandhavingscontroles naar aanleiding van schendingen vastgesteld in voorgaande jaren;aanvankelijke milieuhandhavingscontroles naar aanleiding van klachten;navolgende milieuhandhavingscontroles voor verdere opvolging van de controles naar aanleiding van klachten;aanvankelijke milieuhandhavingscontroles  op eigen initiatief, bijvoorbeeld in het kader van een geplande handhavingscampagne;navolgende milieuhandhavingscontroles voor verdere opvolging van de controles op eigen initiatief;Aanvankelijke milieuhandhavingscontroles met schending ; milieubeheer;lucht;water;bodem; geluid; vergunningen;mest;afval;andere;;Raadgeving;Aanmaning;Verslag van vaststelling;Proces-verbaal ;Bestuurlijke maatregelen; ZONDER dwangsom; tijdig uitgevoerd ;MET dwangsom; tijdig uitgevoerd;Veiligheidsmaatregelen;tijdig uitgevoerd ;Werden er tussen 1 januari 2021 en 31 december 2021 handhavingsactiviteiten uitgevoerd in het kader van de VCRO door verbalisanten RO en/of gemeentelijke stedenbouwkundige inspecteurs van de eigen gemeenten en/of de burgemeester? (#388);Verbalisanten;Stedenbouwkundige inspecteurs;Verbalisant/stedenbouwkundig inspecteur (gecombineerd);VTE verbalisanten/stedenbouwkundige inspecteurs;VTE verbalisant/stedenbouwkundig inspecteur;VTE verbalisant;VTE  stedenbouwkundig inspecteur ;VTE administratieve/juridische ondersteuning;Totaal aantal klachten (schriftelijk en mondeling);Totaal aantal stedenbouwkundige controles;navolgende stedenbouwkundige controles naar aanleiding van schendingen vastgesteld in voorgaande jaren;aanvankelijke stedenbouwkundige controles naar aanleiding van klachten;navolgende stedenbouwkundige controles voor verdere opvolging van de controles naar aanleiding van klachten;aanvankelijke stedenbouwkundige controles  op eigen initiatief;navolgende stedenbouwkundige controles voor verdere opvolging van de controles op eigen initiatief;Aanvankelijke stedenbouwkundige controles met schending ;Overtredingsgraad;Raadgeving;Aanmaning;Verslag van vaststelling;Proces-verbaal;Bevel tot staking;Bestuurlijke maatregel ZONDER dwangsom;tijdig uitgevoerd;Bestuurlijke maatregel MET dwangsom;tijdig uitgevoerd;Afgesloten minnelijke schikking;Ingeleide herstelvordering bij Openbaar Ministerie;Herstel gevorderd bij burgerlijke rechter;Ambtshalve uitvoering gerechtelijke herstelmaartegel;Opmerking gemeente;;Doet de gemeente (ook) beroep op een formeel intergemeentelijk samenwerkingsverband voor de uitvoering van omgevingshandhavingstaken? (#115);Naam intergemeentelijk samenwerkingsverband? (#116);Had uw intergemeentelijk samenwerkingsverband tussen 1 januari 2021 en 31 december 2021 intergemeentelijke toezichthouders milieuhandhaving en/of geluid werkzaam zoals vermeld in artikel 16.3.1, 란1, 4랍, van het DABM die handhavingstaken uitvoerden voor de desbetreffende gemeente? (#120);Toezichthouders;VTE toezichthouders;VTE administratieve/juridische ondersteuning ;Totaal aantal klachten (schriftelijk en mondeling); milieubeheer;lucht;water;bodem;geluid;vergunningen;mest;afval;andere;Totaal aantal milieuhandhavingscontroles ;navolgende milieuhandhavingscontroles naar aanleiding van schendingen vastgesteld in voorgaande jaren;aanvankelijke milieuhandhavingscontroles naar aanleiding van klachten;navolgende milieuhandhavingscontroles voor verdere opvolging van de controles naar aanleiding van klachten;aanvankelijke milieuhandhavingscontroles  op eigen initiatief;navolgende milieuhandhavingscontroles voor verdere opvolging van de controles op eigen initiatief;Aanvankelijke milieuhandhavingscontroles met schending ;milieubeheer;lucht;water;bodem;geluid;vergunningen;mest;afval;overige;overtredingsgraad;Raadgeving;Aanmaning;Verslag van vaststelling;Proces-verbaal;Bestuurlijke maatregelen ZONDER dwangsom ;tijdig uitgevoerd;Bestuurlijke maatregelen MET dwangsom;tijdig uitgevoerd;Veiligheidsmaatregelen;tijdig uitgevoerd;Had uw intergemeentelijk samenwerkingsverband tussen 1 januari 2021 en 31 december 2021 verbalisanten RO en/of stedenbouwkundige inspecteurs werkzaam conform de VCRO die handhavingstaken uitvoerden voor de desbetreffende gemeente? (#166);VERBALISANT ;Stedenbouwkundige inspecteurs;GECOMBINEERDE functie verbalisant/stedenbouwkundig inspecteur ;VTE  gecombineerde functie verbalisant/ stedenbouwkundig inspecteur; VTE  verbalisant; VTE  stedenbouwkundig inspecteur;VTE administratieve/juridische ondersteuning;Totaal aantal klachten (schriftelijk en mondeling);Totaal aantal stedenbouwkundige controles ;navolgende stedenbouwkundige controles naar aanleiding van schendingen vastgesteld in voorgaande jaren;aanvankelijke stedenbouwkunidhe controles naar aanleiding van klachten;navolgende stedenbouwkundige controles voor verdere opvolging van de controles naar aanleiding van klachten;aanvankelijke stedenbouwkundige controles  op eigen initiatief;navolgende stedenbouwkundige controles voor verdere opvolging van de controles op eigen initiatief;Aanvankelijke stedenbouwkundige controles met schending ;Overtredingsgraad;Raadgeving;Aanmaning ;Verslag van vaststelling;Proces-verbaal;Bevel tot staking;Bestuurlijke maatregelen  ZONDER dwangsom ;tijdig uitgevoerd;Bestuurlijke maatregelen MET dwangsom ;tijdig uitgevoerd;Afgesloten minnelijke schikking;Ingeleide herstelvordering bij Openbaar Ministerie;Herstel gevorderd bij burgerlijke rechter;Ambtshalve uitvoering gerechtelijke herstelmaartegel;Opmerking intergemeentelijk samenwerkingsverband ;Doet de gemeente (ook) beroep op een politiezone voor de uitvoering van omgevingshandhavingstaken? (#229);Naam van de politiezone;Had uw politiezone tussen 1 januari 2021 en 31 december 2021 intergemeentelijke toezichthouders milieuhandhaving en/of geluid werkzaam zoals vermeld in artikel 16.3.1, 란1, 4랍, van het DABM die handhavingstaken uitvoerden voor de desbetreffende gemeente? (#234);Toezichthouders;VTE toezichthouders;VTE administratieve/juridische ondersteuning ;Totaal aantal klachten (schriftelijk en mondeling);milieubeheer;lucht;water;bodem;geluid;vergunningen;mest;afval;overige;Totaal aantal milieuhandhavingscontroles ;navolgende milieuhandhavingscontroles naar aanleiding van schendingen vastgesteld in voorgaande jaren;aanvankelijke milieuhandhavingscontroles naar aanleiding van klachten;navolgende milieuhandhavingscontroles voor verdere opvolging van de controles naar aanleiding van klachten;aanvankelijke milieuhandhavingscontroles  op eigen initiatief;navolgende milieuhandhavingscontroles voor verdere opvolging van de controles op eigen initiatief;Aanvankelijke milieuhandhavingscontroles met schending ;milieubeheer;lucht;water;bodem;geluid;vergunningen;mest;afval;overige;overtredingsgraad;Raadgeving;Aanmaning;Verslag van vaststelling;Proces-verbaal;Bestuurlijke maatregelen ZONDER dwangsom ;tijdig uitgevoerd;Bestuurlijke maatregelen MET dwangsom ;tijdig uitgevoerd;Veiligheidsmaatregelen;tijdig uitgevoerd;Werden er tussen 1 januari 2021 en 31 december 2021 door uw politiezone handhavingsactiviteiten verricht in het kader van de VCRO in de desbetreffende gemeente? (#281);VTE;Aantal klachten (schriftelijke en mondeling) ;Totaal aantal stedenbouwkundige controles ;navolgende stedenbouwkundige controles naar aanleiding van schendingen vastgesteld in voorgaande jaren;aanvankelijke stedenbouwkunidhe controles naar aanleiding van klachten;navolgende stedenbouwkundige controles voor verdere opvolging van de controles naar aanleiding van klachten;aanvankelijke stedenbouwkundige controles  op eigen initiatief;navolgende stedenbouwkundige controles voor verdere opvolging van de controles op eigen initiatief;Aanvankelijke stedenbouwkundige controles met schending ;Overtredingsgraad;Gewezen op wettelijke verplichtingen;Verslag van vaststelling;Proces-verbaal;Bevel tot staking;Opmerking politiezone;
Arendonk;13286;;Arendonk;Neen;niet gekend;niet gekend;niet gekend;niet gekend;;0;;0;;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ja;0;0;0;;0;0;0;0;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;0;0;0;0;;0;;0;0;0;0;" 


";;Ja;IOK;Ja;3;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;3;1;1;1;0;0;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;;niet gekend;1;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;Ja;3;2;0;0;niet gekend;niet gekend;niet gekend;0;7;6;1;0;0;0;1;;0;0;0;0;0;0;;0;;0;0;0;0;;Ja;PZ Kempen Noord-Oost;Ja;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;0;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;;
As;8246;;As;Ja;9;33;310;tussen 11 en 50;;0;;0;;0;;1;;0,1;0;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;;0;;0;;0;;Ja;0;0;0;;0;0;0;0;17;0;0;0;0;0;0;0;;0;0;0;0;0;0;;1;niet gekend;0;1;0;0;;;Ja;Intergemeentelijk Samenwerkingsverband Handhaving Ruimte (RO) Midden-Limburg;Neen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ja;2;0;0;0;0,45;0;0;0;17;0;17;0;0;0;18;;3;13;0;1;2;0;;0;;0;0;0;0;;Neen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Asse;34454;;Asse;Ja;100;350;800;tussen 11 en 50;;1;0;1;0;0;;2;;0,1;0,1;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;8;2;4;2;0;0;6;0;0;1;1;2;2;0;0;0;;2;3;0;0;;0;;0;;0;;Ja;1;0;0;;0;0,5;0;0;21;47;11;21;11;4;0;4;;0;4;0;4;4;1;1;0;;0;0;0;0;;;Ja;Haviland;Ja;1;0,02;0;0;0;0;0;0;0;0;0;0;0;4;0;2;2;0;0;2;0;0;0;0;0;1;0;1;0;;0;2;0;0;0;;0;;0;;Ja;1;0;0;0;0,1;0;0;3;7;2;3;0;0;2;3;;0;1;0;2;3;0;;0;;0;0;0;0;;Neen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Assenede;14436;;Assenede;Ja;100;150;500;niet gekend;;0;;0;;0;;1;;0,1;0,1;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;;0;;0;;0;;Neen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ja;VENECO;Ja;1;0,01;0,01;0;0;0;0;0;0;0;0;0;0;5;5;0;0;0;0;11;0;0;11;0;0;0;0;0;0;;0;0;0;12;0;;0;;0;;Ja;0;0;2;0,09;0,01;0;0,04;1;2;0;2;0;0;0;2;;0;2;0;1;0;0;;0;;0;0;0;0;Getallen zijn inschattingen, met foutenmarges tot 50 % of enkele eenheden;Ja;PZ Assenede-Evergem;Ja;1;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend ;niet gekend;niet gekend;Neen;;;;;;;;;;;;;;;;
Avelgem;10289;;Avelgem;Neen;niet gekend;niet gekend ;niet gekend;tussen 11 en 50;;0;;0;;0;;1;;0,05;0;2;0;1;0;0;1;0;0;0;0;2;0;2;0;0;0;1;0;0;0;0;1;0;0;0;0;;1;0;0;0;;0;;0;;0;;Ja;1;0;0;;0;0,1;0;0;3;6;3;3;0;0;0;3;;1;2;0;1;0;0;;0;;0;0;0;0;;;Neen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ja;PZ MIRA;Ja;1;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;Neen;;;;;;;;;;;;;;;;
Baarle-Hertog;2988;;Baarle-Hertog;Neen;11;50;55;niet gekend;;0;;0;;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Neen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ja;IOK;Neen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ja;3;2;0;0;niet gekend;niet gekend;niet gekend;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;;0;;0;0;0;0;;Ja;PZ Regio Turnhout;Ja;3;0,04;0;17;0;1;0;0;0;0;5;1;10;19;0;3;8;8;0;1;0;0;0;0;0;0;0;1;0;;0;0;0;0;1;0;0;;0;;Ja;0,04;1;1;0;1;0;0;0;0;;0;0;0;0;;
Balen;22988;;Balen;Ja;niet gekend;niet gekend;niet gekend;niet gekend;;1;0;0;;0;;1;;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;;niet gekend;niet gekend;niet gekend;niet gekend;;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;Neen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ja;IOK;Ja;3;niet gekend;niet gekend;0;0;0;0;0;0;0;0;0;0;8;2;3;3;niet gekend;0;3;0;0;0;0;0;2;0;1;0;;0;1;0;0;0;;0;;0;;Ja;3;2;0;0;niet gekend;niet gekend;niet gekend;0;5;1;3;1;0;0;3;;0;2;0;0;0;0;;0;;0;0;0;0;;Ja;PZ Balen-Dessel-Mol ;Ja;2;0;0;123;0;50;5;0;36;0;1;31;0;0;niet gekend;0;0;0;0;4;0;0;1;0;0;2;0;1;0;;0;0;0;4;0;;0;;0;;Ja;0;14;1;0;1;0;0;0;1;;0;0;1;0;;
Beernem;15956;;Beernem;Ja;100;158;1160;niet gekend;;0;;0;;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Neen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ja;WVI;Neen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ja;0;0;1;0,2;0;0;0;0;15;0;12;3;0;0;22;;4;16;0;0;0;0;;0;;0;0;0;0;;Ja;PZ HET HOUTSCHE;Ja;1;1;1;242;2;3;8;0;151;0;0;75;3;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;;niet gekend;niet gekend;0;9;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;Ja;2;8;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;;niet gekend;0;9;niet gekend;;
Beerse;18371;;Beerse;Ja;niet gekend;niet gekend;niet gekend;niet gekend;;0;;0;;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Neen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ja;IOK;Neen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ja;3;2;0;0;niet gekend;niet gekend;niet gekend;0;22;2;15;5;0;0;15;;0;12;0;1;0;0;;0;;0;0;0;0;;Ja;PZ Regio Turnhout;Ja;3;0,24;0;29;0;2;1;1;1;11;0;4;9;21;0;17;4;0;0;20;0;1;0;0;0;8;0;4;7;;3;5;0;2;0;;0;;0;;Ja;0,24;15;10;0;5;3;1;1;4;;0;0;4;4;;
Beersel;26012;;Beersel;Ja;17;84;295;niet gekend;;0;;1;1;0;;1;;0,1;0,02;123;0;8;13;6;24;10;0;50;12;40;1;24;5;6;4;31;0;1;2;0;4;11;1;10;2;;0;13;0;4;;0;;1;niet gekend;0;;Ja;0;0;1;;0,1;0,08;0,01;0,01;23;11;0;11;0;0;0;8;;0;8;0;1;0;0;;0;;0;0;0;0;;;Neen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Neen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Begijnendijk;10390;;Begijnendijk;non-respons;non-respons;non-respons;non-respons;non-respons;;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons
Bekkevoort;6454;;Bekkevoort;Ja;25;150;500;tussen 11 en 50;;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Neen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Neen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ja;PZ Hageland;Neen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ja;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;;
Beringen;47181;;Beringen;Ja;0;0;0;meer dan 100;;0;;0;;0;;2;;0,5;0,25;90;0;0;5;2;1;11;0;54;17;146;0;100;2;44;0;90;0;0;5;2;1;11;0;54;17;;32;42;1;11;;4;0;2;1;3;2;Ja;1;1;1;;1;0;0;0;116;150;26;97;20;7;0;106;;5;93;2;11;0;0;;0;;0;0;0;0;;;Neen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Neen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Berlaar;11720;;Berlaar;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;;niet gekend;Ja;IGEMO;Ja;1;0,2;0;3;0;0;0;0;0;2;0;1;;13;10;3;0;0;0;13;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;;0;6;6;6;0;;1;1;0;;Ja;4;0;2;0,1;0,1;0;0;3;4;1;3;0;0;0;4;;0;2;3;3;0;0;;0;;0;0;0;0;;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;
Berlare;15266;;Berlare;Ja;niet gekend;niet gekend;niet gekend;niet gekend;;0;;0;;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ja;0;0;0;;0;0;0;0,1;20;9;2;2;1;2;2;4;;4;2;2;13;2;0;;0;;1;0;0;1;;;Neen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ja;PZ Berlare-Zele;Neen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ja;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;;
Bertem;10249;;Bertem;non-respons;non-respons;non-respons;non-respons;non-respons;;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;
